Name,Label,levenshtein_real,levenshtein_fictional,fuzzy_real,fuzzy_fictional,double_metaphone_real,double_metaphone_fictional,is_dictionary_word
Leatherface,1.0,6,0,66.66666666666667,100.0,0,1,0
Hannibal Lecter,1.0,7,0,64.28571428571428,100.0,0,1,0
Meldrick Lewis,1.0,7,0,60.0,100.0,0,1,1
Buzz Lightyear,1.0,8,0,51.85185185185186,100.0,0,1,1
The Little Smuggler,1.0,11,0,54.54545454545454,100.0,0,1,1
Omar Little,1.0,5,0,64.0,100.0,0,1,1
Bennie Loewy,1.0,6,0,60.86956521739131,100.0,0,1,0
Martha Logan,1.0,4,0,75.0,100.0,0,1,0
Love Händel,1.0,6,0,60.86956521739131,100.0,0,1,1
Lucien,1.0,5,0,58.82352941176471,100.0,0,1,0
Lex Luthor,1.0,6,0,60.86956521739131,100.0,0,1,0
Macbeth,1.0,5,0,55.55555555555556,100.0,0,1,0
Lady Macbeth,1.0,6,0,58.33333333333333,100.0,0,1,1
Macduff,1.0,5,0,60.0,100.0,0,1,0
Regan MacNeil,1.0,6,0,66.66666666666667,100.0,0,1,0
Maggy,1.0,6,0,50.0,100.0,0,1,0
Malcolm,1.0,5,0,58.82352941176471,100.0,0,1,0
P.P. Malcolm,1.0,8,0,45.45454545454546,100.0,0,1,0
Stan Marsh,1.0,5,0,63.63636363636363,100.0,0,1,1
Mathayus,1.0,5,0,57.14285714285714,100.0,0,1,0
Bernie McCullough,1.0,8,0,58.06451612903225,100.0,0,1,0
Jennifer Melfi,1.0,7,0,61.53846153846154,100.0,0,1,0
Millennium Earl,1.0,8,0,57.14285714285714,100.0,0,1,1
Minerva,1.0,4,0,62.5,100.0,0,1,0
Monica,1.0,5,0,53.333333333333336,100.0,0,1,0
Bunk Moreland,1.0,6,0,62.5,100.0,0,1,1
John Munch,1.0,6,0,55.55555555555556,100.0,0,1,1
Baron Munchausen,1.0,8,0,59.25925925925925,100.0,0,1,1
Musashi Miyamoto,1.0,8,0,58.06451612903225,100.0,0,1,0
Bishop Myriel,1.0,7,0,57.14285714285714,100.0,0,1,1
Atsushi Nakajima,1.0,8,0,57.14285714285714,100.0,0,1,0
Napoleon,1.0,5,0,60.0,100.0,0,1,1
Valentin Narcisse,1.0,6,0,73.33333333333334,100.0,0,1,0
Nero,1.0,4,0,46.15384615384615,100.0,0,1,0
"Nivis, amigos de otro mundo",1.0,17,0,47.61904761904761,100.0,0,1,1
Walter O'Brien,1.0,6,0,62.06896551724138,100.0,0,1,1
Edie Ochiltree,1.0,8,0,59.25925925925925,100.0,0,1,0
Tulip Olsen,1.0,5,0,63.63636363636363,100.0,0,1,1
Osman Bey,1.0,5,0,60.0,100.0,0,1,1
Rani Padmini,1.0,5,0,64.0,100.0,0,1,1
Annie Palmer,1.0,5,0,66.66666666666667,100.0,0,1,1
Aloysius Parker,1.0,8,0,59.25925925925925,100.0,0,1,1
Frank Pembleton,1.0,7,0,66.66666666666667,100.0,0,1,1
Pestilence,1.0,6,0,60.86956521739131,100.0,0,1,1
Mabel Pines,1.0,5,0,66.66666666666667,100.0,0,1,0
Dipper Pines,1.0,6,0,60.86956521739131,100.0,0,1,1
Pocahontas,1.0,5,0,57.14285714285714,100.0,0,1,0
Boris Podgorny,1.0,7,0,61.53846153846154,100.0,0,1,0
Olivia Pope,1.0,4,0,75.0,100.0,0,1,1
Popeye,1.0,6,0,50.0,100.0,0,1,1
Preacher Harry Powell,1.0,12,0,55.55555555555556,100.0,0,1,1
The President,1.0,7,0,58.33333333333333,100.0,0,1,1
Clownvis Presley,1.0,8,0,62.06896551724138,100.0,0,1,0
Miranda Priestly,1.0,7,0,69.23076923076923,100.0,0,1,1
Prince Hal,1.0,5,0,66.66666666666667,100.0,0,1,1
Ragnar Lothbrok,1.0,8,0,56.00000000000001,100.0,0,1,0
Rev,1.0,5,0,40.0,100.0,0,1,1
Christopher Robin,1.0,9,0,56.25,100.0,0,1,1
Rolf,1.0,5,0,50.0,100.0,0,1,0
Hyman Roth,1.0,5,0,60.0,100.0,0,1,0
Kendall Roy,1.0,6,0,66.66666666666667,100.0,0,1,0
The Rutles,1.0,4,0,66.66666666666667,100.0,0,1,1
Sagara Sanosuke,1.0,8,0,61.53846153846154,100.0,0,1,0
Saitō Hajime,1.0,6,0,57.14285714285714,100.0,0,1,0
The Scorpion King,1.0,9,0,57.14285714285714,100.0,0,1,1
Jerry Seinfeld,1.0,6,0,64.0,100.0,0,1,1
Seta Sōjirō,1.0,6,0,54.54545454545454,100.0,0,1,1
Sgt. Slaughter,1.0,7,0,60.0,100.0,0,1,1
Shampoo,1.0,5,0,52.63157894736843,100.0,0,1,1
Shinomori Aoshi,1.0,8,0,56.00000000000001,100.0,0,1,0
Shishio Makoto,1.0,7,0,59.25925925925925,100.0,0,1,0
Gabbar Singh,1.0,6,0,60.86956521739131,100.0,0,1,1
Slimer,1.0,5,0,66.66666666666667,100.0,0,1,1
Smudge,1.0,6,0,50.0,100.0,0,1,1
Lemony Snicket,1.0,7,0,62.06896551724138,100.0,0,1,1
Snowball,1.0,6,0,63.63636363636363,100.0,0,1,1
Alfie Solomons,1.0,7,0,62.06896551724138,100.0,0,1,0
Soorma Bhopali,1.0,8,0,58.33333333333333,100.0,0,1,0
Livia Soprano,1.0,6,0,64.28571428571428,100.0,0,1,1
Tony Soprano,1.0,6,0,60.86956521739131,100.0,0,1,1
Melinda Sordino,1.0,6,0,69.23076923076923,100.0,0,1,1
Alejandro Sosa,1.0,6,0,66.66666666666667,100.0,0,1,0
McClintic Sphere,1.0,9,0,58.06451612903225,100.0,0,1,1
Roderick Spode,1.0,7,0,64.51612903225806,100.0,0,1,1
Squealer,1.0,5,0,62.5,100.0,0,1,1
Srikant Tiwari,1.0,7,0,63.63636363636363,100.0,0,1,0
Marlo Stanfield,1.0,6,0,70.96774193548387,100.0,0,1,0
Butters Stotch,1.0,8,0,62.06896551724138,100.0,0,1,0
Jason Street,1.0,6,0,60.86956521739131,100.0,0,1,1
Shuichi Akai,1.0,7,0,52.17391304347826,100.0,0,1,0
Beavis,1.0,5,0,58.82352941176471,100.0,0,1,0
Bourbon,1.0,5,0,53.333333333333336,100.0,0,1,1
Calvin,1.0,5,0,57.14285714285714,100.0,0,1,0
Cameron,1.0,4,0,66.66666666666667,100.0,0,1,0
Edmond Dantès,1.0,7,0,59.25925925925925,100.0,0,1,0
Alison DiLaurentis,1.0,9,0,62.06896551724138,100.0,0,1,1
Count Dooku,1.0,5,0,54.54545454545454,100.0,0,1,1
Asriel Dreemurr,1.0,8,0,57.14285714285714,100.0,0,1,0
Duck Dodgers,1.0,6,0,56.00000000000001,100.0,0,1,1
Andy Dwyer,1.0,6,0,60.0,100.0,1,1,0
Junko Enoshima,1.0,8,0,59.25925925925925,100.0,0,1,0
Flowey,1.0,5,0,55.55555555555556,100.0,0,1,0
Doug Funnie,1.0,5,0,63.63636363636363,100.0,0,1,0
Ganon,1.0,5,0,57.14285714285714,100.0,1,1,0
Gohan,1.0,5,0,53.333333333333336,100.0,0,1,0
Hajime Hinata,1.0,6,0,60.86956521739131,100.0,0,1,0
Dr. Jekyll and Mr. Hyde,1.0,15,0,47.05882352941176,100.0,0,1,1
Philip Jennings,1.0,7,0,66.66666666666667,100.0,0,1,0
King Mob,1.0,5,0,55.55555555555556,100.0,0,1,1
Nagito Komaeda,1.0,8,0,59.25925925925925,100.0,0,1,0
Korekiyo Shinguji,1.0,9,0,57.14285714285714,100.0,0,1,0
Krrish,1.0,5,0,58.82352941176471,100.0,0,1,0
Jimmy Kudo,1.0,5,0,57.14285714285714,100.0,0,1,1
Kaito Kuroba,1.0,7,0,56.00000000000001,100.0,0,1,0
Launch,1.0,5,0,53.333333333333336,100.0,0,1,1
Helen Lorraine,1.0,6,0,71.42857142857143,100.0,0,1,0
Madeline,1.0,5,0,66.66666666666667,100.0,0,1,1
Man-Bat,1.0,5,0,50.0,100.0,0,1,0
Michelle and Julia Chang,1.0,14,0,60.46511627906976,100.0,0,1,1
Akemi Miyano,1.0,6,0,63.63636363636363,100.0,0,1,0
Monokuma,1.0,5,0,58.82352941176471,100.0,0,1,0
Fuma Monou,1.0,6,0,60.86956521739131,100.0,0,1,0
Yugi Mutou,1.0,6,0,52.63157894736843,100.0,0,1,0
Nakoruru,1.0,5,0,54.54545454545454,100.0,0,1,0
The Narrator,1.0,6,0,63.63636363636363,100.0,0,1,1
Daisuke Niwa,1.0,7,0,58.33333333333333,100.0,0,1,0
The Nutty Professor,1.0,12,0,53.333333333333336,100.0,0,1,1
Count Olaf,1.0,6,0,50.0,100.0,0,1,1
Kylo Ren,1.0,5,0,55.55555555555556,100.0,0,1,0
Roger,1.0,6,0,53.333333333333336,100.0,0,1,1
Master Roshi,1.0,6,0,59.25925925925925,100.0,0,1,1
Ryu,1.0,6,0,36.36363636363637,100.0,0,1,0
Niki Sanders,1.0,5,0,66.66666666666667,100.0,0,1,1
Quincy Sharp,1.0,7,0,54.54545454545454,100.0,0,1,1
Benjamin Sisko,1.0,5,0,68.96551724137932,100.0,0,1,1
Anakin Skywalker,1.0,8,0,59.25925925925925,100.0,0,1,0
Miley Stewart,1.0,6,0,61.53846153846154,100.0,0,1,0
Toichi Kuroba,1.0,7,0,59.25925925925925,100.0,0,1,0
Steve Urkel,1.0,6,0,60.86956521739131,100.0,0,1,0
Vermouth,1.0,6,0,55.55555555555556,100.0,0,1,1
Xehanort,1.0,5,0,58.82352941176471,100.0,0,1,0
Yue,1.0,6,0,36.36363636363637,100.0,0,1,0
Princess Zelda,1.0,6,0,66.66666666666667,100.0,0,1,1
Belphoebe,1.0,6,0,54.54545454545454,100.0,0,1,0
Liane Cartman,1.0,6,0,66.66666666666667,100.0,0,1,1
Comet,1.0,6,0,50.0,100.0,0,1,1
Crona,1.0,6,0,53.333333333333336,100.0,0,1,0
Frieza,1.0,6,0,55.55555555555556,100.0,0,1,0
Griffith,1.0,5,0,60.86956521739131,100.0,0,1,0
Oscar François de Jarjayes,1.0,16,0,51.28205128205128,100.0,0,1,1
Yu Kanda,1.0,4,0,58.82352941176471,100.0,0,1,0
Kino's Journey,1.0,7,0,57.14285714285714,100.0,0,1,1
Kris,1.0,4,0,42.85714285714286,100.0,1,1,0
Kurapika,1.0,5,0,58.82352941176471,100.0,0,1,0
Motoko Kusanagi,1.0,9,0,59.25925925925925,100.0,0,1,0
Leo Kliesen,1.0,6,0,60.0,100.0,0,1,0
Masque,1.0,5,0,55.55555555555556,100.0,1,1,1
Moira,1.0,5,0,53.333333333333336,100.0,0,1,0
Pat,1.0,5,0,40.0,100.0,0,1,1
Princess Knight,1.0,6,0,70.96774193548387,100.0,0,1,1
Rosalind,1.0,5,0,63.1578947368421,100.0,0,1,0
Ruby Moon,1.0,5,0,63.1578947368421,100.0,0,1,1
Sailor Uranus,1.0,6,0,60.86956521739131,100.0,0,1,1
Samara,1.0,4,0,66.66666666666667,100.0,0,1,1
Stardust,1.0,4,0,55.55555555555556,100.0,0,1,0
Ziggy Stardust,1.0,9,0,55.172413793103445,100.0,0,1,0
Stevonnie,1.0,6,0,60.0,100.0,0,1,0
Toad,1.0,5,0,50.0,100.0,0,1,1
Yubel,1.0,5,0,53.333333333333336,100.0,0,1,0
Cronus Ampora,1.0,7,0,59.25925925925925,100.0,0,1,0
Eridan Ampora,1.0,7,0,62.06896551724138,100.0,0,1,0
Batman,1.0,5,0,58.82352941176471,100.0,0,1,1
Bulma,1.0,5,0,50.0,100.0,1,1,0
Flintheart Glomgold,1.0,11,0,55.55555555555556,100.0,0,1,0
Iron Man,1.0,5,0,63.1578947368421,100.0,0,1,1
John Hammond,1.0,6,0,59.25925925925925,100.0,1,1,0
Seto Kaiba,1.0,4,0,63.1578947368421,100.0,0,1,0
Ken Masters,1.0,5,0,63.63636363636363,100.0,0,1,1
Scrooge McDuck,1.0,9,0,51.85185185185186,100.0,0,1,1
Red King,1.0,4,0,60.0,100.0,0,1,1
John D. Rockerduck,1.0,11,0,46.66666666666666,100.0,0,1,0
Tony Stark,1.0,5,0,58.33333333333333,100.0,0,1,1
Susan,1.0,5,0,53.333333333333336,100.0,0,1,0
Trunks,1.0,5,0,55.55555555555556,100.0,0,1,0
Councillor Tuura,1.0,9,0,56.25,100.0,0,1,0
Enoch Arden,1.0,5,0,57.14285714285714,100.0,0,1,0
Tom Ayrton,1.0,6,0,57.14285714285714,100.0,0,1,0
Charlie Chalk,1.0,5,0,69.23076923076923,100.0,0,1,1
Robinson Crusoe,1.0,8,0,61.53846153846154,100.0,0,1,0
Ferdinand,1.0,6,0,63.1578947368421,100.0,0,1,0
Garth,1.0,5,0,53.333333333333336,100.0,0,1,1
Green Arrow,1.0,6,0,60.86956521739131,100.0,0,1,1
Lemuel Gulliver,1.0,8,0,62.06896551724138,100.0,0,1,0
Ben Gunn,1.0,5,0,60.0,100.0,0,1,1
Septimus Heap,1.0,8,0,52.17391304347826,100.0,0,1,1
Johnny Castaway,1.0,7,0,64.28571428571428,100.0,0,1,1
Morgyn the Mighty,1.0,10,0,54.54545454545454,100.0,0,1,1
Lucifer Morningstar,1.0,11,0,54.54545454545454,100.0,0,1,0
Prospero,1.0,6,0,60.0,100.0,0,1,0
Oliver Queen,1.0,4,0,72.72727272727273,100.0,1,1,1
Sebastian,1.0,6,0,69.56521739130434,100.0,0,1,0
Cyrus Smith,1.0,6,0,52.17391304347826,100.0,0,1,1
Jack Sparrow,1.0,6,0,60.86956521739131,100.0,0,1,1
Stephano,1.0,5,0,60.86956521739131,100.0,0,1,0
Viola,1.0,5,0,53.333333333333336,100.0,0,1,1
Mark Watney,1.0,5,0,60.86956521739131,100.0,1,1,1
Babblarna,1.0,6,0,60.0,100.0,0,1,0
Caillou Anderson,1.0,7,0,64.51612903225806,100.0,0,1,0
Elsa Mars,1.0,4,0,63.1578947368421,100.0,0,1,0
Fiona,1.0,5,0,57.14285714285714,100.0,0,1,0
The Mother,1.0,5,0,66.66666666666667,100.0,0,1,1
Protagonist,1.0,6,0,56.00000000000001,100.0,0,1,1
Artie Abrams,1.0,7,0,58.33333333333333,100.0,0,1,0
Captain Ahab,1.0,6,0,58.33333333333333,100.0,0,1,1
Jason Bard,1.0,5,0,63.63636363636363,100.0,0,1,1
Buster Baxter,1.0,5,0,69.23076923076923,100.0,0,1,1
Big Sir,1.0,4,0,50.0,100.0,0,1,1
Bleez,1.0,5,0,53.333333333333336,100.0,0,1,0
Calendar Man,1.0,5,0,69.56521739130434,100.0,0,1,1
Captain Marvel Jr.,1.0,11,0,53.333333333333336,100.0,0,1,1
Charon,1.0,5,0,62.5,100.0,1,1,0
Colonel Blink,1.0,7,0,69.23076923076923,100.0,0,1,1
Coram Boy,1.0,5,0,60.0,100.0,0,1,1
Martin Crane,1.0,5,0,69.23076923076923,100.0,0,1,1
Cripping-up,1.0,6,0,56.00000000000001,100.0,0,1,0
Cyclops,1.0,5,0,55.55555555555556,100.0,0,1,0
Della Duck,1.0,5,0,66.66666666666667,100.0,0,1,1
Endgame,1.0,4,0,57.14285714285714,100.0,0,1,0
Flowers for Algernon,1.0,12,0,54.54545454545454,100.0,0,1,1
Lydia Fox,1.0,6,0,52.63157894736843,100.0,0,1,1
Frankenstein's monster,1.0,12,0,57.89473684210527,100.0,0,1,1
Zelda Goldman,1.0,5,0,69.23076923076923,100.0,0,1,0
Hector Hammond,1.0,7,0,57.14285714285714,100.0,0,1,1
The Hunchback of Notre-Dame,1.0,18,0,48.78048780487805,100.0,0,1,1
I Won't Dance,1.0,8,0,55.172413793103445,100.0,0,1,1
Iron Bull,1.0,5,0,60.0,100.0,0,1,1
Robert T. Ironside,1.0,10,0,55.172413793103445,100.0,0,1,1
Becky Jackson,1.0,6,0,59.25925925925925,100.0,0,1,0
Kallu,1.0,5,0,53.333333333333336,100.0,0,1,0
Kitty Ko,1.0,6,0,57.14285714285714,100.0,0,1,1
Thane Krios,1.0,6,0,66.66666666666667,100.0,0,1,1
Mr. Magoo,1.0,6,0,52.17391304347826,100.0,0,1,0
Charles McNider,1.0,7,0,59.25925925925925,100.0,0,1,0
Janet Mitchell,1.0,7,0,62.06896551724138,100.0,0,1,0
Hisao Nakai,1.0,6,0,60.86956521739131,100.0,0,1,0
Nessarose,1.0,5,0,58.33333333333333,100.0,0,1,0
"One-Eye, Two-Eyes, and Three-Eyes",1.0,24,0,38.46153846153846,100.0,0,1,1
Orca,1.0,5,0,50.0,100.0,0,1,0
Pollyanna,1.0,5,0,55.55555555555556,100.0,0,1,0
Brian Potter,1.0,5,0,66.66666666666667,100.0,1,1,1
Mr. Potter,1.0,5,0,66.66666666666667,100.0,0,1,1
Rainbow Raider,1.0,7,0,57.14285714285714,100.0,0,1,1
The Return of the Soldier,1.0,15,0,51.28205128205128,100.0,0,1,1
Laurence Richards,1.0,8,0,64.51612903225806,100.0,0,1,0
Im Sang-jin,1.0,7,0,54.54545454545454,100.0,0,1,0
Hank Schrader,1.0,6,0,66.66666666666667,100.0,0,1,1
Silhouette,1.0,6,0,63.63636363636363,100.0,1,1,1
Ryan Sinclair,1.0,6,0,64.0,100.0,0,1,0
Hannah Sparkes,1.0,5,0,66.66666666666667,100.0,0,1,0
Stuck in Neutral,1.0,9,0,55.172413793103445,100.0,0,1,1
Tina and Milo,1.0,7,0,61.53846153846154,100.0,0,1,1
Tiny Tim,1.0,5,0,52.63157894736843,100.0,0,1,1
Torque,1.0,4,0,57.14285714285714,100.0,0,1,1
Miles Vorkosigan,1.0,9,0,66.66666666666667,100.0,0,1,0
Bruce Wayne,1.0,5,0,63.63636363636363,100.0,0,1,0
What Ever Happened to Baby Jane?,1.0,22,0,45.833333333333336,100.0,0,1,1
Walter White Jr.,1.0,9,0,60.60606060606061,100.0,0,1,1
Charles Xavier,1.0,6,0,66.66666666666667,100.0,0,1,0
Superhuman,1.0,5,0,58.33333333333333,100.0,0,1,1
Annabeth Chase,1.0,8,0,62.06896551724138,100.0,0,1,1
Charlie Cale,1.0,4,0,74.07407407407408,100.0,0,1,0
Agatha Heterodyne,1.0,9,0,64.51612903225806,100.0,0,1,1
Slug,1.0,5,0,50.0,100.0,0,1,1
Baron Klaus Wulfenbach,1.0,10,0,59.45945945945945,100.0,0,1,1
Aladdin,1.0,4,0,70.58823529411764,100.0,0,1,0
Ian Beale,1.0,5,0,63.63636363636363,100.0,1,1,0
Nico Blake,1.0,5,0,57.14285714285714,100.0,1,1,1
The Bowery King,1.0,8,0,58.33333333333333,100.0,0,1,1
Aidan Brosnan,1.0,6,0,66.66666666666667,100.0,0,1,0
Mackenzie Browning,1.0,8,0,64.51612903225806,100.0,0,1,1
Liam Butcher,1.0,5,0,66.66666666666667,100.0,0,1,1
Tiffany Butcher,1.0,6,0,64.28571428571428,100.0,0,1,1
Ben Chang,1.0,5,0,66.66666666666667,100.0,1,1,1
John Connor,1.0,6,0,58.33333333333333,100.0,0,1,0
Cora Cross,1.0,5,0,60.0,100.0,0,1,1
Whitney Dean,1.0,6,0,60.86956521739131,100.0,0,1,1
Denji,1.0,5,0,47.05882352941176,100.0,0,1,0
Alphonse Elric,1.0,8,0,58.06451612903225,100.0,0,1,0
Edward Elric,1.0,6,0,64.28571428571428,100.0,0,1,0
Sam Evans,1.0,5,0,66.66666666666667,100.0,0,1,1
"Adrian ""Fletch"" Fletcher",1.0,13,0,56.41025641025641,100.0,0,1,1
Foul Ole Ron,1.0,7,0,56.00000000000001,100.0,0,1,1
Ste Hay,1.0,5,0,58.82352941176471,100.0,0,1,1
Dan Hibiki,1.0,5,0,63.1578947368421,100.0,0,1,1
Bianca Jackson,1.0,6,0,66.66666666666667,100.0,0,1,0
Juubei Kakei,1.0,6,0,54.54545454545454,100.0,0,1,0
Jo Wilson,1.0,6,0,63.63636363636363,100.0,1,1,1
Selina Kyle,1.0,5,0,66.66666666666667,100.0,0,1,1
Maurice Lalonde,1.0,6,0,66.66666666666667,100.0,0,1,0
The Legend of Bum-bo,1.0,14,0,47.05882352941176,100.0,0,1,1
Peri Lomax,1.0,5,0,60.0,100.0,0,1,1
Donna Ludlow,1.0,5,0,64.0,100.0,0,1,1
Phoebe McQueen,1.0,7,0,60.86956521739131,100.0,0,1,1
Wilhelm Meister,1.0,6,0,66.66666666666667,100.0,0,1,0
Chris Miles,1.0,4,0,63.63636363636363,100.0,0,1,0
Billy Mitchell,1.0,7,0,62.06896551724138,100.0,0,1,1
John Nada,1.0,6,0,57.14285714285714,100.0,0,1,0
Sol Patrick,1.0,5,0,64.0,100.0,0,1,1
Ben Reilly,1.0,4,0,66.66666666666667,100.0,0,1,1
Mandy Salter,1.0,6,0,61.53846153846154,100.0,0,1,1
Sanmao,1.0,5,0,58.82352941176471,100.0,0,1,0
George Smith,1.0,6,0,64.0,100.0,0,1,1
Dennis Tanner,1.0,5,0,66.66666666666667,100.0,0,1,1
Wanda Tinasky,1.0,6,0,72.0,100.0,0,1,0
Heather Trott,1.0,7,0,61.53846153846154,100.0,0,1,1
Sean Tully,1.0,4,0,66.66666666666667,100.0,0,1,0
Mikey Waters,1.0,5,0,69.23076923076923,100.0,0,1,0
Johnny Weeks,1.0,6,0,63.63636363636363,100.0,1,1,0
Dukie Weems,1.0,5,0,60.0,100.0,0,1,0
Zoidberg,1.0,6,0,60.0,100.0,0,1,0
Illegitimacy in fiction,1.0,14,0,52.63157894736843,100.0,0,1,1
Sterling Archer,1.0,6,0,64.28571428571428,100.0,0,1,1
Pierre Bezukhov,1.0,7,0,55.172413793103445,100.0,0,1,0
Vincent Corleone,1.0,7,0,62.5,100.0,0,1,1
Kaoru Genji,1.0,6,0,58.33333333333333,100.0,0,1,0
Giorno Giovanna,1.0,7,0,64.0,100.0,0,1,0
Hong Gildong jeon,1.0,9,0,59.25925925925925,100.0,0,1,1
Esther Summerson,1.0,7,0,66.66666666666667,100.0,0,1,0
Tamaki Suoh,1.0,6,0,63.63636363636363,100.0,0,1,0
Nancy Hayton,1.0,5,0,64.0,100.0,0,1,1
Kyle Kelly,1.0,5,0,63.1578947368421,100.0,1,1,1
Susan Kennedy,1.0,6,0,64.28571428571428,100.0,0,1,0
Quarian,1.0,5,0,60.0,100.0,0,1,0
Hayley Ramsey,1.0,5,0,66.66666666666667,100.0,0,1,0
Susan Rose,1.0,5,0,66.66666666666667,100.0,1,1,1
Tali'Zorah,1.0,6,0,52.63157894736843,100.0,0,1,0
Nicholas Alamain,1.0,7,0,66.66666666666667,100.0,0,1,0
Vivian Alamain,1.0,6,0,64.0,100.0,0,1,0
Diego Alcazar,1.0,6,0,66.66666666666667,100.0,0,1,1
Macy Alexander,1.0,7,0,64.28571428571428,100.0,0,1,0
Scott Anderson,1.0,7,0,59.25925925925925,100.0,0,1,0
Sydney Andrews,1.0,6,0,66.66666666666667,100.0,0,1,0
Cane Ashby,1.0,5,0,64.0,100.0,0,1,1
Peter August,1.0,6,0,62.06896551724138,100.0,0,1,1
Scott Baldwin,1.0,6,0,60.86956521739131,100.0,0,1,0
Susan Banks,1.0,5,0,64.0,100.0,0,1,0
Tracy Barlow,1.0,5,0,66.66666666666667,100.0,0,1,1
Bucky Barnes,1.0,6,0,58.33333333333333,100.0,0,1,1
Brenda Barrett,1.0,6,0,62.5,100.0,0,1,0
Rachel Barrett,1.0,6,0,66.66666666666667,100.0,0,1,0
Ross Barton,1.0,5,0,60.86956521739131,100.0,0,1,1
Cindy Beale,1.0,5,0,60.0,100.0,0,1,0
Kathy Beale,1.0,3,0,78.26086956521739,100.0,0,1,0
Claudette Beaulieu,1.0,8,0,62.5,100.0,0,1,0
Katherine Bell,1.0,5,0,73.33333333333334,100.0,1,1,1
Kurt Benson,1.0,5,0,62.06896551724138,100.0,0,1,0
Harold Bishop,1.0,7,0,61.53846153846154,100.0,0,1,1
John Black,1.0,6,0,58.33333333333333,100.0,0,1,1
Blade Bladeson,1.0,7,0,66.66666666666667,100.0,0,1,1
Peter Blake,1.0,5,0,60.86956521739131,100.0,0,1,1
Rachel Blake,1.0,6,0,66.66666666666667,100.0,0,1,1
Sienna Blake,1.0,6,0,63.63636363636363,100.0,0,1,1
Dee Bliss,1.0,4,0,60.0,100.0,0,1,1
Bo Brady,1.0,5,0,58.82352941176471,100.0,0,1,1
Caroline Brady,1.0,5,0,71.42857142857143,100.0,0,1,1
Carrie Brady,1.0,6,0,64.0,100.0,0,1,0
Cassie Brady,1.0,6,0,64.0,100.0,0,1,1
Chelsea Brady,1.0,6,0,63.63636363636363,100.0,0,1,0
Ciara Brady,1.0,5,0,63.63636363636363,100.0,0,1,0
Colleen Brady,1.0,7,0,59.25925925925925,100.0,0,1,1
Kayla Brady,1.0,6,0,66.66666666666667,100.0,1,1,0
Roman Brady,1.0,6,0,60.86956521739131,100.0,0,1,0
Scarlett Brady,1.0,7,0,68.75,100.0,0,1,0
Isabella Braña,1.0,5,0,71.42857142857143,100.0,0,1,0
Darryl Braxton,1.0,7,0,64.0,100.0,0,1,0
Mark Brennan,1.0,5,0,69.23076923076923,100.0,0,1,1
Brent Taylor,1.0,6,0,61.53846153846154,100.0,0,1,1
Asa Buchanan,1.0,6,0,61.53846153846154,100.0,0,1,0
Olympia Buchanan,1.0,9,0,64.28571428571428,100.0,0,1,0
Frank Butcher,1.0,5,0,64.0,100.0,0,1,1
Drew Cain,1.0,5,0,57.14285714285714,100.0,0,1,1
Captain America,1.0,8,0,60.0,100.0,0,1,1
Fallon Carrington,1.0,5,0,72.72727272727273,100.0,0,1,0
Daisy Carter,1.0,5,0,66.66666666666667,100.0,0,1,1
Sheila Carter,1.0,5,0,66.66666666666667,100.0,0,1,1
Abe Carver,1.0,5,0,63.63636363636363,100.0,0,1,1
Andy Carver,1.0,6,0,58.33333333333333,100.0,0,1,1
Lexie Carver,1.0,5,0,63.63636363636363,100.0,0,1,1
Helena Cassadine,1.0,6,0,68.96551724137932,100.0,0,1,0
Nikolas Cassadine,1.0,8,0,64.51612903225806,100.0,0,1,0
Stavros Cassadine,1.0,9,0,57.14285714285714,100.0,0,1,0
Valentin Cassadine,1.0,7,0,68.57142857142857,100.0,0,1,0
Victor Cassadine,1.0,7,0,60.0,100.0,0,1,1
Toby Cavanaugh,1.0,8,0,53.84615384615385,100.0,0,1,1
Chance Chancellor,1.0,9,0,60.60606060606061,100.0,0,1,1
Katherine Chancellor,1.0,9,0,64.86486486486487,100.0,0,1,1
Phillip Chancellor III,1.0,13,0,50.0,100.0,0,1,1
Skye Chandler,1.0,5,0,64.0,100.0,0,1,1
Stuart Chandler,1.0,6,0,64.28571428571428,100.0,0,1,1
Elijah Clarke,1.0,5,0,64.0,100.0,0,1,0
Vincent Clarkson,1.0,7,0,62.5,100.0,0,1,1
Margaret Cochran,1.0,7,0,62.5,100.0,0,1,0
Zefram Cochrane,1.0,8,0,61.53846153846154,100.0,0,1,0
Lucy Coe,1.0,5,0,52.63157894736843,100.0,0,1,1
Daniel Cook,1.0,4,0,66.66666666666667,100.0,0,1,1
Dixie Cooney,1.0,6,0,56.00000000000001,100.0,0,1,1
Carly Corinthos,1.0,8,0,60.0,100.0,0,1,0
Sonny Corinthos,1.0,7,0,61.53846153846154,100.0,0,1,1
Nick Cotton,1.0,5,0,63.63636363636363,100.0,1,1,1
Alistair Crane,1.0,6,0,66.66666666666667,100.0,0,1,1
Julian Crane,1.0,6,0,66.66666666666667,100.0,0,1,1
Katherine Crane,1.0,5,0,75.0,100.0,0,1,1
Sheridan Crane,1.0,7,0,64.28571428571428,100.0,0,1,1
Tripp Dalton,1.0,6,0,58.33333333333333,100.0,0,1,1
Anna Devane,1.0,4,0,69.56521739130434,100.0,0,1,1
Abigail Deveraux,1.0,8,0,53.333333333333336,100.0,0,1,1
Anjelica Deveraux,1.0,8,0,59.25925925925925,100.0,0,1,0
